Timestamp,CarOrdinalID,CarClass,CarPerformanceIndex,DriveTrainType,NumCylinders,EngineMaxRPM,EngineIdleRPM,EngineCurrentRPM,Speed,Power,Torque,Boost,Gear,Accel,Brake,Clutch,HandBrake,Fuel,roundedCurrentRPM,roundedPower,roundedTorque
2024-02-16 23:39:35.432507,3655,6,807,1,8,9500,800,3126.3206,53,0,0,-9.0589,4,0,0,0,0,1.0,3126,0,0
2024-02-16 23:39:35.498995,3655,6,807,1,8,9500,800,3128.5564,53,0,0,-10.1988,4,0,0,0,0,1.0,3129,0,0
2024-02-16 23:39:35.448777,3655,6,807,1,8,9500,800,3133.9092,53,0,0,-9.4219,4,0,0,0,0,1.0,3134,0,0
2024-02-16 23:39:35.465411,3655,6,807,1,8,9500,800,3134.0398,53,0,0,-9.7292,4,0,0,0,0,1.0,3134,0,0
2024-02-16 23:39:35.482467,3655,6,807,1,8,9500,800,3136.8308,53,0,0,-9.9858,4,0,0,0,0,1.0,3137,0,0
2024-02-16 23:39:35.217162,3655,6,807,1,8,9500,800,3148.9834,55,0,0,1.8177,4,0,100,0,0,1.0,3149,0,0
2024-02-16 23:39:35.665460,3655,6,807,1,8,9500,800,3150.1372,54,180.5107,302.2493,-1.9137,4,100,0,0,0,1.0,3150,181,302
2024-02-16 23:45:46.096830,3655,6,807,1,8,9500,800,3179.6289,59,0,0,-11.025,4,0,100,0,0,1.0,3180,0,0
2024-02-16 23:45:46.080228,3655,6,807,1,8,9500,800,3190.6824,60,0,0,-11.025,4,0,100,0,0,1.0,3191,0,0
2024-02-16 23:45:46.113419,3655,6,807,1,8,9500,800,3192.4336,59,0,0,-11.025,4,0,100,0,0,1.0,3192,0,0
2024-02-16 23:39:35.615690,3655,6,807,1,8,9500,800,3196.6741,53,176.5198,288.4575,-4.5763,4,100,0,0,0,1.0,3197,177,288
2024-02-16 23:39:24.865604,3655,6,807,1,8,9500,800,3202.25,57,0,0,-10.8754,4,0,100,0,0,1.0,3202,0,0
2024-02-16 23:45:46.129966,3655,6,807,1,8,9500,800,3202.0603,59,0,0,-11.025,4,0,100,0,0,1.0,3202,0,0
2024-02-16 23:45:46.063683,3655,6,807,1,8,9500,800,3229.5386,60,0,0,-11.025,4,0,100,0,0,1.0,3230,0,0
2024-02-16 23:39:35.682345,3655,6,807,1,8,9500,800,3239.5671,54,190.7821,310.8423,-1.1443,4,100,0,0,0,1.0,3240,191,311
2024-02-16 23:39:25.065068,3655,6,807,1,8,9500,800,3248.125,53,163.2815,264.3565,-8.3151,4,100,0,0,0,1.0,3248,163,264
2024-02-16 23:39:35.782366,3655,6,807,1,8,9500,800,3258.4429,54,212.2775,341.7393,3.0718,4,100,0,0,0,1.0,3258,212,342
2024-02-16 23:39:25.049030,3655,6,807,1,8,9500,800,3262.3245,53,162.2355,260.4745,-9.1145,4,100,4,0,0,1.0,3262,162,260
2024-02-16 23:39:25.015537,3655,6,807,1,8,9500,800,3264.1414,54,153.3979,249.0254,-10.4983,4,100,100,0,0,1.0,3264,153,249
2024-02-16 23:39:35.201055,3655,6,807,1,8,9500,800,3270.2974,55,0,0,2.9588,4,0,100,0,0,1.0,3270,0,0
2024-02-16 23:45:46.046624,3655,6,807,1,8,9500,800,3269.9089,60,0,0,-11.025,4,0,100,0,0,1.0,3270,0,0
2024-02-16 23:39:24.781655,3655,6,807,1,8,9500,800,3272.2732,59,0,0,-10.4887,4,0,100,0,0,1.0,3272,0,0
2024-02-16 23:39:35.765307,3655,6,807,1,8,9500,800,3286.8743,54,212.0493,338.4972,2.4191,4,100,0,0,0,1.0,3287,212,338
2024-02-16 23:39:24.765492,3655,6,807,1,8,9500,800,3290.8433,59,0,0,-10.3327,4,0,100,0,0,1.0,3291,0,0
2024-02-16 23:39:25.082106,3655,6,807,1,8,9500,800,3302.02,53,169.8032,271.11,-7.4834,4,100,0,0,0,1.0,3302,170,271
2024-02-16 23:39:24.665334,3655,6,807,1,8,9500,800,3302.8372,61,0,0,-7.8211,4,0,100,0,0,1.0,3303,0,0
2024-02-16 23:39:24.848986,3655,6,807,1,8,9500,800,3303.5022,57,0,0,-10.8319,4,0,100,0,0,1.0,3304,0,0
2024-02-16 23:45:46.030048,3655,6,807,1,8,9500,800,3303.9082,61,0,0,-11.025,4,0,100,0,0,1.0,3304,0,0
2024-02-16 23:39:35.748745,3655,6,807,1,8,9500,800,3306.9934,54,210.8189,334.6452,1.7415,4,100,0,0,0,1.0,3307,211,335
2024-02-16 23:39:24.648582,3655,6,807,1,8,9500,800,3313.5928,62,0,0,-6.889,4,0,100,0,0,1.0,3314,0,0
2024-02-16 23:39:35.699022,3655,6,807,1,8,9500,800,3314.9229,54,200.999,319.4186,-0.4019,4,100,0,0,0,1.0,3315,201,319
2024-02-16 23:39:35.598997,3655,6,807,1,8,9500,800,3318.6555,53,182.0522,286.199,-5.6171,4,100,0,0,0,1.0,3319,182,286
2024-02-16 23:39:25.032634,3655,6,807,1,8,9500,800,3320.7131,54,162.662,257.0389,-9.8559,4,100,100,0,0,1.0,3321,163,257
2024-02-16 23:45:46.013264,3655,6,807,1,8,9500,800,3320.9458,61,0,0,-11.025,4,0,100,0,0,1.0,3321,0,0
2024-02-16 23:39:35.732173,3655,6,807,1,8,9500,800,3322.4111,54,209.2385,330.5752,1.0426,4,100,0,0,0,1.0,3322,209,331
2024-02-16 23:39:24.798826,3655,6,807,1,8,9500,800,3327.5105,58,0,0,-10.6096,4,0,100,0,0,1.0,3328,0,0
2024-02-16 23:45:45.996711,3655,6,807,1,8,9500,800,3327.658,62,0,0,-11.025,4,0,100,0,0,1.0,3328,0,0
2024-02-16 23:39:35.548978,3655,6,807,1,8,9500,800,3332.2776,53,139.007,221.1477,-9.1445,4,87,0,0,0,1.0,3332,139,221
2024-02-16 23:39:35.715495,3655,6,807,1,8,9500,800,3335.5852,54,206.9967,325.9992,0.3265,4,100,0,0,0,1.0,3336,207,326
2024-02-16 23:45:45.980167,3655,6,807,1,8,9500,800,3341.3574,62,0,0,-11.025,4,0,100,0,0,1.0,3341,0,0
2024-02-16 23:39:24.748764,3655,6,807,1,8,9500,800,3364.3196,59,0,0,-10.1313,4,0,100,0,0,1.0,3364,0,0
2024-02-16 23:39:25.165743,3655,6,807,1,8,9500,800,3366.4355,54,194.5918,303.6716,-3.1235,4,100,0,0,0,1.0,3366,195,304
2024-02-16 23:39:25.098678,3655,6,807,1,8,9500,800,3366.8804,54,178.5191,279.2652,-6.629,4,100,0,0,0,1.0,3367,179,279
2024-02-16 23:39:35.185997,3655,6,807,1,8,9500,800,3373.2883,55,0,0,4.0696,4,0,100,0,0,1.0,3373,0,0
2024-02-16 23:39:25.149057,3655,6,807,1,8,9500,800,3374.5234,54,191.7128,298.231,-3.9938,4,100,0,0,0,1.0,3375,192,298
2024-02-16 23:45:45.963622,3655,6,807,1,8,9500,800,3375.2883,62,0,0,-11.025,4,0,100,0,0,1.0,3375,0,0
2024-02-16 23:39:25.282148,3655,6,807,1,8,9500,800,3375.9678,54,219.8006,342.096,2.448,4,100,0,0,0,1.0,3376,220,342
2024-02-16 23:39:25.265537,3655,6,807,1,8,9500,800,3378.562,54,217.0137,337.3228,1.7169,4,100,0,0,0,1.0,3379,217,337
2024-02-16 23:39:25.181859,3655,6,807,1,8,9500,800,3380.3589,54,199.159,309.7809,-2.27,4,100,0,0,0,1.0,3380,199,310
2024-02-16 23:39:24.832437,3655,6,807,1,8,9500,800,3381.2986,58,0,0,-10.7757,4,0,100,0,0,1.0,3381,0,0
2024-02-16 23:39:25.248862,3655,6,807,1,8,9500,800,3386.4006,54,214.3569,332.4425,0.9618,4,100,0,0,0,1.0,3386,214,332
2024-02-16 23:39:25.232330,3655,6,807,1,8,9500,800,3388.5481,54,211.0267,327.1516,0.1841,4,100,0,0,0,1.0,3389,211,327
2024-02-16 23:39:25.131521,3655,6,807,1,8,9500,800,3392.3247,54,189.2844,292.8904,-4.8747,4,100,0,0,0,1.0,3392,189,293
2024-02-16 23:39:25.198982,3655,6,807,1,8,9500,800,3392.7886,54,204.0681,316.1057,-1.4338,4,100,0,0,0,1.0,3393,204,316
2024-02-16 23:39:25.215431,3655,6,807,1,8,9500,800,3393.1018,54,207.9769,321.9086,-0.6151,4,100,0,0,0,1.0,3393,208,322
2024-02-16 23:39:24.815883,3655,6,807,1,8,9500,800,3397.4697,58,0,0,-10.7032,4,0,100,0,0,1.0,3397,0,0
2024-02-16 23:39:25.115360,3655,6,807,1,8,9500,800,3396.7646,54,185.214,286.6673,-5.7567,4,100,0,0,0,1.0,3397,185,287
2024-02-16 23:39:25.298854,3655,6,807,1,8,9500,800,3397.2402,54,224.392,347.488,3.1556,4,100,0,0,0,1.0,3397,224,347
2024-02-16 23:39:24.681902,3655,6,807,1,8,9500,800,3402.7434,61,0,0,-8.5432,4,0,100,0,0,1.0,3403,0,0
2024-02-16 23:45:45.945999,3655,6,807,1,8,9500,800,3412.9482,63,0,0,-11.025,4,0,100,0,0,1.0,3413,0,0
2024-02-16 23:39:24.732242,3655,6,807,1,8,9500,800,3420.9399,60,0,0,-9.8714,4,0,100,0,0,1.0,3421,0,0
2024-02-16 23:45:45.929928,3655,6,807,1,8,9500,800,3424.4346,63,0,0,-11.025,4,0,100,0,0,1.0,3424,0,0
2024-02-16 23:39:25.315938,3655,6,807,1,8,9500,800,3425.5303,55,230.202,353.4809,3.844,4,100,0,0,0,1.0,3426,230,353
2024-02-16 23:39:25.349045,3655,6,807,1,8,9500,800,3432.3948,55,237.4621,363.3981,5.1773,4,100,0,0,0,1.0,3432,237,363
2024-02-16 23:39:25.365311,3655,6,807,1,8,9500,800,3435.9329,55,240.4653,367.8216,5.8209,4,100,0,0,0,1.0,3436,240,368
2024-02-16 23:39:25.332300,3655,6,807,1,8,9500,800,3437.6614,55,234.9251,359.0056,4.5176,4,100,0,0,0,1.0,3438,235,359
2024-02-16 23:45:45.913632,3655,6,807,1,8,9500,800,3443.7466,64,0,0,-11.025,4,0,100,0,0,1.0,3444,0,0
2024-02-16 23:39:35.581824,3655,6,807,1,8,9500,800,3448.5259,53,186.0956,282.3141,-6.7296,4,100,0,0,0,1.0,3449,186,282
2024-02-16 23:39:35.170319,3655,6,807,1,8,9500,800,3452.5828,55,0,0,5.1286,4,0,100,0,0,1.0,3453,0,0
2024-02-16 23:39:25.381873,3655,6,807,1,8,9500,800,3455.6548,55,244.9234,372.7895,6.4484,4,100,0,0,0,1.0,3456,245,373
2024-02-16 23:39:24.715210,3655,6,807,1,8,9500,800,3465.084,60,0,0,-9.5357,4,0,100,0,0,1.0,3465,0,0
2024-02-16 23:39:24.698627,3655,6,807,1,8,9500,800,3470.6011,61,0,0,-9.1025,4,0,100,0,0,1.0,3471,0,0
2024-02-16 23:39:35.565791,3655,6,807,1,8,9500,800,3471.3835,53,179.8255,273.0793,-7.9032,4,100,0,0,0,1.0,3471,180,273
2024-02-16 23:39:24.548435,3655,6,807,1,8,9500,800,3476.3948,63,0,0,8.1167,4,0,0,0,0,1.0,3476,0,0
2024-02-16 23:45:45.863583,3655,6,807,1,8,9500,800,3477.4788,65,0,0,-11.025,4,0,100,0,0,1.0,3477,0,0
2024-02-16 23:45:45.897048,3655,6,807,1,8,9500,800,3476.5037,64,0,0,-11.025,4,0,100,0,0,1.0,3477,0,0
2024-02-16 23:39:24.632395,3655,6,807,1,8,9500,800,3480.7534,62,0,0,-5.6858,4,0,100,0,0,1.0,3481,0,0
2024-02-16 23:39:25.398436,3655,6,807,1,8,9500,800,3485.1042,55,250.4638,378.2242,7.0628,4,100,0,0,0,1.0,3485,250,378
2024-02-16 23:45:45.879950,3655,6,807,1,8,9500,800,3486.3315,65,0,0,-11.025,4,0,100,0,0,1.0,3486,0,0
2024-02-16 23:39:25.515165,3655,6,807,1,8,9500,800,3501.8672,56,272.1809,408.2149,11.1872,4,100,0,0,0,1.0,3502,272,408
2024-02-16 23:39:25.615490,3655,6,807,1,8,9500,800,3501.7805,57,285.6673,428.5778,14.1256,4,100,0,0,0,1.0,3502,286,429
2024-02-16 23:39:25.531449,3655,6,807,1,8,9500,800,3503.6301,56,274.532,411.7893,11.7167,4,100,0,0,0,1.0,3504,275,412
2024-02-16 23:39:25.598890,3655,6,807,1,8,9500,800,3505.4897,56,284.2357,425.7801,13.6744,4,100,0,0,0,1.0,3505,284,426
2024-02-16 23:39:35.151772,3655,6,807,1,8,9500,800,3508.1389,55,0,0,6.1138,4,0,100,0,0,1.0,3508,0,0
2024-02-16 23:39:25.632329,3655,6,807,1,8,9500,800,3509.1304,57,288.2477,431.7866,14.5591,4,100,0,0,0,1.0,3509,288,432
2024-02-16 23:39:25.499000,3655,6,807,1,8,9500,800,3510.0029,56,270.6249,404.8444,10.6372,4,100,0,0,0,1.0,3510,271,405
2024-02-16 23:45:45.846919,3655,6,807,1,8,9500,800,3512.4888,65,0,0,-11.025,4,0,100,0,0,1.0,3512,0,0
2024-02-16 23:39:23.531736,3655,6,807,1,8,9500,800,3512.8806,66,0,0,-11.025,4,0,27,0,0,1.0,3513,0,0
2024-02-16 23:39:25.548663,3655,6,807,1,8,9500,800,3516.1943,56,278.1537,415.8494,12.2277,4,100,0,0,0,1.0,3516,278,416
2024-02-16 23:39:25.582292,3655,6,807,1,8,9500,800,3516.4282,56,283.3407,423.0834,13.2064,4,100,0,0,0,1.0,3516,283,423
2024-02-16 23:37:35.055860,3655,6,807,1,8,9500,800,3522.0776,71,0,0,-10.9696,4,0,100,0,0,1.0,3522,0,0
2024-02-16 23:39:25.482462,3655,6,807,1,8,9500,800,3521.8469,56,269.3621,401.5159,10.0673,4,100,0,0,0,1.0,3522,269,402
2024-02-16 23:39:25.565055,3655,6,807,1,8,9500,800,3523.5664,56,281.5984,419.8643,12.7237,4,100,0,0,0,1.0,3524,282,420
2024-02-16 23:39:25.649054,3655,6,807,1,8,9500,800,3527.6211,57,291.9958,435.2935,14.9221,4,100,0,0,0,1.0,3528,292,435
2024-02-16 23:39:25.798637,3655,6,807,1,8,9500,800,3531.5347,58,299.0244,444.5979,16.0447,4,100,0,0,0,1.0,3532,299,445
2024-02-16 23:39:25.415520,3655,6,807,1,8,9500,800,3533.1978,55,257.9372,384.4115,7.6691,4,100,0,0,0,1.0,3533,258,384
2024-02-16 23:39:23.548285,3655,6,807,1,8,9500,800,3538.3928,65,0,0,-11.025,4,0,0,0,0,1.0,3538,0,0
2024-02-16 23:39:25.732285,3655,6,807,1,8,9500,800,3538.0334,58,299.0591,443.4884,15.8219,4,100,0,0,0,1.0,3538,299,443
2024-02-16 23:39:25.464863,3655,6,807,1,8,9500,800,3540.3599,55,268.8111,398.436,9.4795,4,100,0,0,0,1.0,3540,269,398
2024-02-16 23:39:23.416028,3655,6,807,1,8,9500,800,3541.5642,68,0,0,-11.025,4,0,100,0,0,1.0,3542,0,0
2024-02-16 23:39:23.432793,3655,6,807,1,8,9500,800,3543.3318,67,0,0,-11.025,4,0,100,0,0,1.0,3543,0,0
2024-02-16 23:39:25.748925,3655,6,807,1,8,9500,800,3543.2559,58,298.6644,443.4072,15.9004,4,100,0,0,0,1.0,3543,299,443
2024-02-16 23:39:25.665551,3655,6,807,1,8,9500,800,3544.301,57,295.6436,438.4384,15.2034,4,100,0,0,0,1.0,3544,296,438
2024-02-16 23:39:35.136730,3655,6,807,1,8,9500,800,3543.5828,55,0,0,7.0039,4,0,100,0,0,1.0,3544,0,0
2024-02-16 23:39:23.515675,3655,6,807,1,8,9500,800,3549.8325,66,0,0,-11.025,4,0,100,0,0,1.0,3550,0,0
2024-02-16 23:39:25.681816,3655,6,807,1,8,9500,800,3550.3215,57,297.6166,440.5098,15.4212,4,100,0,0,0,1.0,3550,298,441
2024-02-16 23:39:25.965361,3655,6,807,1,8,9500,800,3550.2092,60,300.9066,445.8079,16.1602,4,100,0,0,0,1.0,3550,301,446
2024-02-16 23:39:24.532166,3655,6,807,1,8,9500,800,3551.0129,63,0,0,13.6854,4,4,0,0,0,1.0,3551,0,0
2024-02-16 23:39:25.948767,3655,6,807,1,8,9500,800,3550.6584,60,302.601,446.9347,16.1574,4,100,0,0,0,1.0,3551,303,447
2024-02-16 23:39:25.815272,3655,6,807,1,8,9500,800,3552.9319,58,300.3258,444.9726,16.0729,4,100,0,0,0,1.0,3553,300,445
2024-02-16 23:39:25.782064,3655,6,807,1,8,9500,800,3557.916,58,302.2913,445.8205,16.0082,4,100,0,0,0,1.0,3558,302,446
2024-02-16 23:39:25.698849,3655,6,807,1,8,9500,800,3560.2126,57,299.5508,442.2124,15.5899,4,100,0,0,0,1.0,3560,300,442
2024-02-16 23:39:25.715740,3655,6,807,1,8,9500,800,3560.4663,57,300.6451,443.4773,15.7207,4,100,0,0,0,1.0,3560,301,443
2024-02-16 23:39:25.449291,3655,6,807,1,8,9500,800,3564.1716,55,268.3235,395.2025,8.879,4,100,0,0,0,1.0,3564,268,395
2024-02-16 23:39:35.048333,3655,6,807,1,8,9500,800,3564.1716,55,268.3235,395.2025,8.879,4,100,0,0,0,1.0,3564,268,395
2024-02-16 23:45:45.796609,3655,6,807,1,8,9500,800,3564.6042,67,0,0,-11.025,4,0,100,0,0,1.0,3565,0,0
2024-02-16 23:45:45.830255,3655,6,807,1,8,9500,800,3565.1045,66,0,0,-11.025,4,0,100,0,0,1.0,3565,0,0
2024-02-16 23:39:25.432574,3655,6,807,1,8,9500,800,3565.551,55,264.8254,390.5292,8.2739,4,100,0,0,0,1.0,3566,265,391
2024-02-16 23:39:25.765478,3655,6,807,1,8,9500,800,3566.3337,58,302.1064,445.2699,15.9611,4,100,0,0,0,1.0,3566,302,445
2024-02-16 23:39:35.118200,3655,6,807,1,8,9500,800,3566.1526,55,0,0,7.7878,4,0,100,0,0,1.0,3566,0,0
2024-02-16 23:45:45.813658,3655,6,807,1,8,9500,800,3569.6084,66,0,0,-11.025,4,0,100,0,0,1.0,3570,0,0
2024-02-16 23:39:35.065540,3655,6,807,1,8,9500,800,3575.1575,55,210.6689,310.5219,8.8983,4,0,100,0,0,1.0,3575,211,311
2024-02-16 23:39:35.109149,3655,6,807,1,8,9500,800,3578.325,55,0,0,8.4365,4,0,100,0,0,1.0,3578,0,0
2024-02-16 23:39:23.498581,3655,6,807,1,8,9500,800,3582.8455,66,0,0,-11.025,4,0,100,0,0,1.0,3583,0,0
2024-02-16 23:39:35.081955,3655,6,807,1,8,9500,800,3584.4487,55,94.5887,138.9935,8.9356,4,0,100,0,0,1.0,3584,95,139
2024-02-16 23:39:24.148220,3655,6,807,1,8,9500,800,3589.4307,62,190.5279,277.9051,-8.128,4,100,0,0,0,1.0,3589,191,278
2024-02-16 23:39:24.165462,3655,6,807,1,8,9500,800,3591.5403,62,193.1753,283.2776,-7.1544,4,100,0,0,0,1.0,3592,193,283
2024-02-16 23:39:24.565642,3655,6,807,1,8,9500,800,3592.3835,63,0,0,3.8029,4,0,0,0,0,1.0,3592,0,0
2024-02-16 23:37:35.038767,3655,6,807,1,8,9500,800,3595.7188,72,0,0,-10.9535,4,0,100,0,0,1.0,3596,0,0
2024-02-16 23:37:35.006003,3655,6,807,1,8,9500,800,3597.407,73,0,0,-10.9059,4,0,100,0,0,1.0,3597,0,0
2024-02-16 23:39:25.981999,3655,6,807,1,8,9500,800,3601.728,60,306.1001,447.813,16.1624,4,100,0,0,0,1.0,3602,306,448
2024-02-16 23:39:23.398906,3655,6,807,1,8,9500,800,3604.3535,68,0,0,-11.025,4,0,100,0,0,1.0,3604,0,0
2024-02-16 23:39:23.448328,3655,6,807,1,8,9500,800,3604.2524,67,0,0,-11.025,4,0,100,0,0,1.0,3604,0,0
2024-02-16 23:39:25.932192,3655,6,807,1,8,9500,800,3610.0544,59,310.8043,450.6523,16.1537,4,100,0,0,0,1.0,3610,311,451
2024-02-16 23:45:45.646850,3655,6,807,1,8,9500,800,3611.0183,71,0,0,-11.025,4,0,100,0,0,1.0,3611,0,0
2024-02-16 23:39:25.832324,3655,6,807,1,8,9500,800,3614.4902,58,307.3769,447.977,16.0948,4,100,0,0,0,1.0,3614,307,448
2024-02-16 23:37:35.022044,3655,6,807,1,8,9500,800,3614.5918,72,0,0,-10.9328,4,0,100,0,0,1.0,3615,0,0
2024-02-16 23:45:45.730247,3655,6,807,1,8,9500,800,3616.0857,69,0,0,-11.025,4,0,100,0,0,1.0,3616,0,0
2024-02-16 23:45:45.780074,3655,6,807,1,8,9500,800,3616.3215,67,0,0,-11.025,4,0,100,0,0,1.0,3616,0,0
2024-02-16 23:39:23.482034,3655,6,807,1,8,9500,800,3621.7217,66,0,0,-11.025,4,0,100,0,0,1.0,3622,0,0
2024-02-16 23:39:24.049041,3655,6,807,1,8,9500,800,3627.9409,62,0,0,-11.025,4,0,0,0,0,1.0,3628,0,0
2024-02-16 23:37:34.988378,3655,6,807,1,8,9500,800,3635.949,73,0,0,-10.8713,4,0,100,0,0,1.0,3636,0,0
2024-02-16 23:39:24.031997,3655,6,807,1,8,9500,800,3635.7578,62,0,0,-11.025,4,0,0,0,0,1.0,3636,0,0
2024-02-16 23:39:25.848729,3655,6,807,1,8,9500,800,3639.3,59,311.8298,450.3024,16.1117,4,100,0,0,0,1.0,3639,312,450
2024-02-16 23:39:23.465498,3655,6,807,1,8,9500,800,3640.4053,67,0,0,-11.025,4,0,100,0,0,1.0,3640,0,0
2024-02-16 23:39:26.065774,3655,6,807,1,8,9500,800,3640.1748,61,312.5014,450.9962,16.1679,4,100,0,0,0,1.0,3640,313,451
2024-02-16 23:39:24.015440,3655,6,807,1,8,9500,800,3643.541,63,0,0,-11.025,4,0,0,0,0,1.0,3644,0,0
2024-02-16 23:39:23.565366,3655,6,807,1,8,9500,800,3645.9644,65,0,0,-11.025,4,0,0,0,0,1.0,3646,0,0
2024-02-16 23:39:23.998542,3655,6,807,1,8,9500,800,3648.4993,63,0,0,-11.025,4,0,0,0,0,1.0,3648,0,0
2024-02-16 23:39:23.982415,3655,6,807,1,8,9500,800,3652.667,63,0,0,-11.025,4,0,0,0,0,1.0,3653,0,0
2024-02-16 23:39:23.382245,3655,6,807,1,8,9500,800,3653.604,68,0,0,-11.025,4,0,100,0,0,1.0,3654,0,0
2024-02-16 23:39:26.049222,3655,6,807,1,8,9500,800,3654.0205,60,314.9036,452.1586,16.1673,4,100,0,0,0,1.0,3654,315,452
2024-02-16 23:39:25.865509,3655,6,807,1,8,9500,800,3654.9131,59,313.3404,450.9486,16.1249,4,100,0,0,0,1.0,3655,313,451
2024-02-16 23:39:23.965713,3655,6,807,1,8,9500,800,3656.5229,63,0,0,-11.025,4,0,0,0,0,1.0,3657,0,0
2024-02-16 23:45:45.746292,3655,6,807,1,8,9500,800,3657.1821,68,0,0,-11.025,4,0,100,0,0,1.0,3657,0,0
2024-02-16 23:39:26.082329,3655,6,807,1,8,9500,800,3657.9497,61,313.895,451.3987,16.1684,4,100,0,0,0,1.0,3658,314,451
2024-02-16 23:39:23.948136,3655,6,807,1,8,9500,800,3660.75,63,0,0,-11.025,4,0,0,0,0,1.0,3661,0,0
2024-02-16 23:45:45.713066,3655,6,807,1,8,9500,800,3662.4963,69,0,0,-11.025,4,0,100,0,0,1.0,3662,0,0
2024-02-16 23:39:23.932004,3655,6,807,1,8,9500,800,3666.0686,63,0,0,-11.025,4,0,0,0,0,1.0,3666,0,0
2024-02-16 23:39:25.999047,3655,6,807,1,8,9500,800,3665.9094,60,314.0521,451.2193,16.1641,4,100,0,0,0,1.0,3666,314,451
2024-02-16 23:39:23.915461,3655,6,807,1,8,9500,800,3672.4204,63,0,0,-11.025,4,0,0,0,0,1.0,3672,0,0
2024-02-16 23:45:45.663396,3655,6,807,1,8,9500,800,3674.1726,70,0,0,-11.025,4,0,100,0,0,1.0,3674,0,0
2024-02-16 23:39:23.365544,3655,6,807,1,8,9500,800,3674.563,68,0,0,-11.025,4,0,100,0,0,1.0,3675,0,0
